z,theta_deg,counted,pitch_ref_um,ratio_naive,ratio_va,void_fraction,n_fragment,n_ambiguous
6736,78.0,111.0,103.70000000000073,1.1635431829209202,1.2067620695077925,0.04678673218171231,48,4
6736,84.0,105.0,120.95000000000027,1.3077224072863225,1.3077224072863225,0.0,46,1
6736,90.0,112.0,121.0,1.4105352998116096,1.4105352998116096,0.0,50,1
6736,96.0,97.0,120.90000000000055,1.2250391726731487,1.2250391726731487,0.0,37,3
6736,102.0,99.0,121.0,1.2604034048463293,1.2604034048463293,0.0,32,0
6736,108.0,118.0,112.30000000000007,1.4032297347381806,1.4032297347381808,0.0,48,1
6736,114.0,115.0,112.30000000000018,1.3638139692060764,1.3638139692060767,0.0,49,1
6736,120.0,113.0,120.90000000000055,1.4156028515770775,1.4156028515770775,0.0,46,0
6736,126.0,123.0,112.30000000000018,1.3853768617421416,1.4520788436268095,0.05785031750218103,58,0
6736,132.0,125.0,108.00000000000023,1.4380978758761775,1.4380978758761775,0.0,56,0
6736,138.0,115.0,129.60000000000036,1.4070067121697059,1.4070067121697059,0.0,50,2
6736,144.0,121.0,129.60000000000036,1.3434423912205442,1.3434423912205442,0.0,57,2
6736,150.0,116.0,146.89999999999964,1.0736342042755318,1.3035402833450596,0.19670202482702476,51,0
6736,156.0,137.0,120.95000000000005,0.86350762271781,1.082305413764162,0.2414990245642005,56,4
6736,162.0,135.0,146.89999999999964,0.9709472261798074,1.0961353511457947,0.14401321629351996,53,6
6736,168.0,113.0,129.60000000000036,0.7375949392590224,0.986607022555178,0.29347230953298326,46,11
6736,174.0,95.0,69.10000000000218,0.33588829136756126,0.9121922072147399,0.7227260123442844,30,12
6736,180.0,113.0,69.09999999999854,0.41023121903550175,0.8607412143392416,0.6091073989707245,22,13
6736,186.0,123.0,60.5,0.4336765914296205,0.7411778767143756,0.48711590422607726,3,15
6736,192.0,125.0,51.899999999999636,0.3987596194035327,0.673361357621045,0.4603170688092345,1,19
6736,198.0,136.0,51.79999999999973,0.4588459809943115,0.738626712939175,0.4511583831650494,3,19
6736,204.0,137.0,43.20000000000073,0.41364560837020803,0.6548713692946158,0.42701213485036493,1,26
6736,210.0,128.0,69.14999999999964,0.6250383975764476,0.793512902922148,0.24279905477614794,42,19
6736,216.0,143.0,43.19999999999982,0.4432740397379487,0.6914862656428363,0.4284788852020061,10,29
6736,222.0,153.0,34.600000000000364,0.4170908116796186,0.6238568869614465,0.3870085956263431,6,30
6736,228.0,137.0,34.59999999999991,0.381259551194401,0.7132947107064914,0.5421425345205833,5,21
6736,234.0,142.0,60.5,0.7414855604080718,0.8729626468316873,0.1881447547654373,54,15
6736,240.0,143.0,77.69999999999982,1.0110191082802524,1.037954936103428,0.033256050511807904,70,10
6736,246.0,132.0,51.80000000000018,0.6497519812988222,0.845536498200752,0.2772164712173878,41,12
6736,252.0,124.0,103.70000000000005,1.2527693072104291,1.2998140061458847,0.0467688916008897,59,1
6736,258.0,122.0,103.70000000000005,1.2131562544948944,1.2131562544948942,0.0,54,4
6736,264.0,106.0,103.69999999999982,1.1725763782215375,1.2534294217590087,0.07641278436364024,44,1
6736,270.0,128.0,86.39999999999975,1.1786296639703262,1.2237012448132745,0.04646810158443318,60,6
6736,276.0,102.0,112.29999999999961,1.2321146213172374,1.2321146213172374,0.0,40,2
6736,282.0,101.0,103.69999999999982,1.1371848602636188,1.238245551811785,0.10532037555592143,44,3
6736,288.0,100.0,103.70000000000073,1.1452615768606438,1.1452615768606438,0.0,40,2
6736,294.0,92.0,116.64999999999964,1.1723554055308818,1.226169121259551,0.05736163055746118,35,4
6736,300.0,100.0,129.59999999999945,1.3966570754259422,1.3966570754259422,0.0,42,3
6736,306.0,98.0,129.5999999999999,1.3195636363636356,1.3195636363636356,0.0,38,2
6736,312.0,96.0,121.0,1.1403215989633442,1.231173621342039,0.09872238117946282,40,3
6736,318.0,111.0,116.64999999999986,1.1594752512928415,1.1989027777777763,0.04378947749443469,46,3
6736,324.0,114.0,129.59999999999945,1.229335507813145,1.382374131010408,0.13371633329408,52,1
6736,330.0,111.0,133.9000000000001,1.0808910156647717,1.1627173802501787,0.09073417200937091,45,4
6736,336.0,121.0,138.2000000000005,1.0693106028148878,1.2134683066652194,0.1466055057709305,56,2
6736,342.0,126.0,172.80000000000018,1.2028639618138437,1.2401560675533292,0.03999888442659519,56,4
6736,348.0,116.0,224.69999999999982,1.2533394881855677,1.3031492323152523,0.04956275307579767,54,5
6736,354.0,107.0,103.69999999999982,0.5409625866591252,0.7567536231884043,0.3424981747085657,36,25
6768,0.0,54.0,298.10000000000036,0.9225664097200343,0.9225664097200343,0.0,5,2
6768,6.0,63.0,246.20000000000073,0.920860148661809,0.920860148661809,0.0,5,1
6768,12.0,66.0,172.8000000000011,0.7197364601345513,0.7608069164265179,0.06560326676449948,2,5
6768,18.0,70.0,164.19999999999982,0.7337657363192964,0.7671924121773598,0.05462510161159209,0,3
6768,24.0,65.0,164.19999999999982,0.733983440156245,0.7658307322498465,0.053481254781943356,2,2
6768,30.0,59.0,194.44999999999982,0.8438769993490269,0.8438769993490269,0.0,2,4
6768,36.0,64.0,164.09999999999854,0.8274753586876803,0.8274753586876803,0.0,0,3
6768,42.0,60.0,155.5,0.8168375342537713,0.8529661830448972,0.05674293930733319,0,1
6768,48.0,67.0,138.3000000000011,0.8087931079630323,0.8662821136083234,0.0793928470455188,5,4
6768,54.0,65.0,142.55000000000013,0.8487722882019675,0.8487722882019676,0.0,1,3
6768,60.0,65.0,138.20000000000073,0.8536214531425249,0.9104361133915134,0.07654161691638096,5,3
6768,66.0,63.0,138.19999999999982,0.8547194816669111,0.8957499562752692,0.060189285749828354,0,1
6768,72.0,63.0,129.59999999999854,0.8231723915432374,0.8598689891947585,0.056481188260412096,1,4
6768,78.0,60.0,129.5999999999999,0.8007084457441763,0.9100058513750723,0.14878206600012517,3,1
6768,84.0,65.0,120.95000000000073,0.8257056583956986,0.8257056583956986,0.0,3,4
6768,90.0,64.0,138.19999999999982,0.9348892271266687,0.9348892271266687,0.0,0,0
6768,96.0,62.0,129.60000000000002,0.8547721373558573,0.8547721373558573,0.0,0,1
6768,102.0,63.0,133.89999999999964,0.9011152178092996,0.9011152178092996,0.0,0,2
6768,108.0,64.0,129.60000000000036,0.8921875504211195,0.9320283617812662,0.057488191467312405,3,0
6768,114.0,61.0,138.19999999999982,0.897622368687244,0.897622368687244,0.0,1,2
6768,120.0,61.0,133.9000000000001,0.8566948459230985,0.8566948459230984,0.0,1,3
6768,126.0,58.0,116.65000000000009,0.7418978118197924,0.8590983257886958,0.16410450082196648,0,2
6768,132.0,58.0,129.60000000000036,0.7816727847508939,0.8805791804315759,0.1411765946008622,0,1
6768,138.0,55.0,155.5,0.8113710534304795,0.8622601752245758,0.07487506379209068,1,1
6768,144.0,60.0,172.80000000000064,0.9043017130098069,0.9043017130098071,0.0,4,1
6768,150.0,60.0,190.10000000000036,0.730971103378003,0.853902302077486,0.1580726362091113,5,5
6768,156.0,66.0,181.5,0.6287792894935752,0.8346979019322291,0.2875456419550921,4,2
6768,162.0,61.0,250.5999999999999,0.7535281736309994,0.8547258006799067,0.1448934672915387,4,2
6768,168.0,56.0,241.89999999999964,0.7451879968094166,0.912092647454887,0.2124315645105538,7,3
6768,174.0,49.0,311.0999999999999,0.81305569926769,0.9232460390522792,0.13823775070778505,7,2
6768,180.0,58.0,285.14999999999964,0.9050622347600755,0.9050622347600756,0.0,11,4
6768,186.0,68.0,181.5,0.710678605360896,0.7844358570193726,0.1055804480651731,3,6
6768,192.0,66.0,224.6999999999989,0.9019705631918215,0.9019705631918215,0.0,6,3
6768,198.0,68.0,198.69999999999982,0.8654347477982379,0.8654347477982379,0.0,4,2
6768,204.0,64.0,181.39999999999964,0.7665176714490375,0.7979271050262189,0.05196297905041935,1,4
6768,210.0,72.0,172.79999999999927,0.8352645783261913,0.899433949988068,0.0839186013340035,5,4
6768,216.0,70.0,164.09999999999945,0.8377578109046327,0.874114433123052,0.054209263701789974,0,1
6768,222.0,77.0,142.5500000000011,0.8764497570596498,0.8764497570596498,0.0,2,2
6768,228.0,73.0,138.2000000000005,0.8281291042815894,0.8585823340680695,0.04735059198618431,1,0
6768,234.0,66.0,155.5,0.8917756440891516,0.8917756440891517,0.0,4,4
6768,240.0,65.0,138.29999999999927,0.8363726019240386,0.8363726019240386,0.0,4,2
6768,246.0,62.0,138.3000000000011,0.8374941397093361,0.9542389102806722,0.15140444154018276,1,0
6768,252.0,64.0,138.19999999999982,0.869028670243077,0.9256046129535239,0.07573010876927369,1,1
6768,258.0,68.0,121.0,0.8594917007030116,0.8941923143801077,0.052104823266787274,1,1
6768,264.0,67.0,138.19999999999982,0.982304640258003,0.9823046402580028,0.0,1,1
6768,270.0,63.0,129.60000000000036,0.8940475669046495,0.9468959838565673,0.07101124094726087,1,1
6768,276.0,58.0,138.20000000000016,0.903349411711672,0.903349411711672,0.0,4,2
6768,282.0,57.0,146.89999999999964,0.9595365786578635,0.9595365786578635,0.0,3,1
6768,288.0,58.0,138.20000000000073,0.9240417315119076,0.9240417315119076,0.0,2,1
6768,294.0,57.0,142.54999999999995,0.9334386398230847,0.988894433220553,0.07366097498306508,4,0
6768,300.0,58.0,142.54999999999995,0.9414008459957526,0.9414008459957526,0.0,1,0
6768,306.0,62.0,146.89999999999964,0.9824285113313966,0.9824285113313966,0.0,4,1
6768,312.0,57.0,138.2999999999996,0.8153637698847747,0.9216011784373989,0.13145993137388642,3,1
6768,318.0,57.0,146.89999999999964,0.8192171097044328,0.9023633248197579,0.1080681344424371,0,0
6768,324.0,62.0,155.54999999999995,0.84497675987541,0.84497675987541,0.0,0,2
6768,330.0,61.0,190.10000000000014,0.8772164730089573,0.8772164730089573,0.0,2,3
6768,336.0,64.0,207.39999999999964,0.8890555927662409,0.8890555927662409,0.0,2,2
6768,342.0,60.0,233.29999999999927,0.816600357022014,0.8572110938963947,0.061826891799982235,2,1
6768,348.0,56.0,250.60000000000036,0.7202886574656254,0.812524606869081,0.14105663791355355,5,4
6768,354.0,43.0,406.0500000000002,0.8669496890477791,0.9492100856782504,0.10902162290903378,6,0
6800,0.0,56.0,285.10000000000036,0.734449034418674,0.8833022589336605,0.19733744773482623,3,1
6800,6.0,76.0,216.0,0.797981712919079,0.797981712919079,0.0,4,7
6800,12.0,66.0,198.70000000000073,0.7300836181844527,0.8484311315261724,0.1746069275328053,2,3
6800,18.0,66.0,181.39999999999964,0.6984371445072529,0.8527411163897163,0.22566817803930353,6,3
6800,24.0,77.0,142.60000000000036,0.6961698674258052,0.7827847523721957,0.1299065241175454,3,5
6800,30.0,64.0,172.7999999999995,0.7547138908793101,0.7547138908793101,0.0,3,8
6800,36.0,71.0,172.80000000000064,0.9010112582343773,0.9010112582343773,0.0,6,4
6800,42.0,65.0,155.5,0.7893709242844312,0.7893709242844312,0.0,1,4
6800,48.0,62.0,151.19999999999982,0.7692257196310753,0.7692257196310753,0.0,1,5
6800,54.0,64.0,142.54999999999927,0.7877084601470352,0.8347240521153524,0.0694879102050807,1,3
6800,60.0,54.0,146.89999999999964,0.7156092412337264,0.8369310628600348,0.1737671646157503,0,2
6800,66.0,58.0,146.90000000000026,0.7952695639187589,0.8560176022022863,0.08585461875514586,2,2
6800,72.0,60.0,138.24999999999997,0.7993909402360105,0.8362991117787612,0.058231754961712796,2,2
6800,78.0,68.0,129.6000000000002,0.8703054482969764,0.8703054482969764,0.0,0,2
6800,84.0,65.0,138.20000000000073,0.9017356126843319,0.9017356126843319,0.0,3,1
6800,90.0,61.0,155.5,0.9664289353031075,0.9664289353031073,0.0,0,0
6800,96.0,58.0,138.19999999999982,0.829815207826491,0.829815207826491,0.0,0,3
6800,102.0,63.0,121.0,0.797727058675792,0.841873923223042,0.06593604595703187,0,1
6800,108.0,58.0,138.19999999999982,0.8380661620174803,0.8380661620174803,0.0,1,1
6800,114.0,62.0,121.0,0.775256283068783,0.775256283068783,0.0,1,3
6800,120.0,63.0,138.19999999999982,0.8800946142649188,0.8800946142649188,0.0,0,1
6800,126.0,56.0,164.20000000000036,0.8965853468281382,0.958782128147648,0.08219707479487891,6,1
6800,132.0,56.0,155.60000000000036,0.8369367898341246,0.8369367898341246,0.0,5,3
6800,138.0,56.0,181.39999999999964,0.9199865965096569,0.9199865965096569,0.0,2,0
6800,144.0,54.0,194.40000000000055,0.8775716638382918,0.8775716638382918,0.0,1,1
6800,150.0,59.0,241.8999999999998,0.8585548082823002,0.9832520392416219,0.14346061105515362,4,1
6800,156.0,65.0,324.0500000000002,1.0456261495272825,1.0456261495272823,0.0,16,1
6800,162.0,58.0,276.5,0.7812028097386086,0.8387420699466012,0.08319137274652995,9,3
6800,168.0,48.0,267.85000000000014,0.6934085521898237,0.8820708439388847,0.26099400227650804,6,4
6800,174.0,52.0,302.39999999999964,0.8103311449390366,0.8103311449390366,0.0,7,3
6800,180.0,56.0,319.60000000000036,0.9251844155307094,0.9251844155307094,0.0,10,3
6800,186.0,69.0,190.09999999999945,0.6957644874685036,0.7519347404868073,0.09583440500685872,3,6
6800,192.0,67.0,190.10000000000036,0.721560651725624,0.8055441361557888,0.12716547833805802,0,4
6800,198.0,68.0,181.39999999999964,0.7443623087831504,0.8569681811866039,0.16605755913630793,1,2
6800,204.0,69.0,190.10000000000014,0.8350724176348883,0.9047385846323636,0.09019552244577057,3,1
6800,210.0,73.0,172.80000000000018,0.8230020943023242,0.8533044713522299,0.04731927810221389,2,5
6800,216.0,77.0,164.10000000000036,0.8939299610894962,0.8939299610894962,0.0,3,3
6800,222.0,74.0,164.10000000000036,0.9394989710183073,0.9394989710183073,0.0,2,2
6800,228.0,77.0,146.80000000000018,0.8997890547263693,0.8997890547263693,0.0,2,2
6800,234.0,80.0,129.60000000000036,0.8759124087591266,0.8759124087591266,0.0,3,1
6800,240.0,68.0,129.59999999999945,0.77862595419847,0.8585791668290366,0.11736736736736736,4,3
6800,246.0,71.0,133.9000000000001,0.8694884716340928,0.8694884716340928,0.0,3,2
6800,252.0,69.0,129.59999999999968,0.8476610265889358,0.8476610265889358,0.0,1,3
6800,258.0,70.0,121.0,0.8524471372067511,0.897721250662427,0.06338193192122336,0,1
6800,264.0,66.0,129.59999999999968,0.8737792669472458,0.9226388229710467,0.06708352312725165,2,2
6800,270.0,65.0,121.0,0.8237931142836195,0.9003800714351132,0.0989889988648781,1,1
6800,276.0,67.0,112.30000000000018,0.8238817410347674,0.8238817410347674,0.0,0,2
6800,282.0,61.0,121.0,0.8006291354810716,0.8006291354810716,0.0,1,4
6800,288.0,63.0,129.59999999999945,0.8923473737130831,0.9412307195720802,0.06704951109731484,1,1
6800,294.0,61.0,129.5999999999999,0.895301298966036,0.895301298966036,0.0,1,1
6800,300.0,61.0,112.30000000000018,0.7529539783906188,0.7529539783906186,0.0,0,4
6800,306.0,62.0,129.5999999999999,0.8363291942920776,0.8363291942920776,0.0,1,2
6800,312.0,61.0,151.20000000000073,0.8833213618732982,0.8833213618732982,0.0,1,2
6800,318.0,64.0,164.20000000000073,0.9277573253524772,0.9856404580797086,0.07429968914887708,4,0
6800,324.0,63.0,146.89999999999964,0.7790085942037507,0.8303381573162725,0.07511164899601133,1,4
6800,330.0,64.0,155.5,0.7075267135412593,0.7618114455433417,0.08323268921095009,2,6
6800,336.0,71.0,181.4000000000001,0.808393118295768,0.8445785107708452,0.05485470487025973,4,2
6800,342.0,78.0,181.5,0.7754540873337571,0.8678620689655173,0.12763002838189985,5,1
6800,348.0,80.0,228.90000000000055,0.8395532652350145,0.8395532652350145,0.0,10,6
6800,354.0,41.0,311.09999999999854,0.5564566791728445,0.7173282193752991,0.2686270780906553,0,5
6832,0.0,56.0,293.7999999999993,0.7960903856389394,0.9020571077678826,0.1480081675927199,5,0
6832,6.0,68.0,172.79999999999927,0.5782335688837249,0.8802654940181408,0.42324452561990034,2,3
6832,12.0,78.0,164.20000000000073,0.7181966018056443,0.7744767825072144,0.09193040840351356,5,7
6832,18.0,65.0,190.10000000000036,0.7296686035525334,0.8672810477701208,0.1945318705469921,6,3
6832,24.0,79.0,172.80000000000007,0.8700407257987423,0.9090860659012816,0.05456420170774932,8,4
6832,30.0,62.0,172.79999999999927,0.7354655353502039,0.7969116104701728,0.10204039098809946,2,5
6832,36.0,59.0,164.09999999999945,0.7151224628475173,0.7490657857070991,0.05813962182329324,2,7
6832,42.0,56.0,155.5,0.6833019460138104,0.7432697724440499,0.10638280970727251,2,7
6832,48.0,62.0,138.1999999999989,0.7083664021163966,0.7741737291964015,0.0975430263091873,0,6
6832,54.0,60.0,138.19999999999982,0.7194356958796418,0.8576748034753816,0.19954335894621292,1,3
6832,60.0,60.0,138.29999999999927,0.7514942945118599,0.8222517291266134,0.11251226647835137,3,4
6832,66.0,62.0,142.55000000000064,0.8292884320358095,0.868353311063081,0.05915415267857991,5,2
6832,72.0,58.0,138.29999999999973,0.7743112535475012,0.8108239242284856,0.0591717134163642,2,5
6832,78.0,61.0,146.89999999999964,0.8849310198398177,0.9462907228470331,0.08051747635080966,5,1
6832,84.0,62.0,138.19999999999982,0.86161333789192,0.9015572390572377,0.05902267906673189,2,1
6832,90.0,59.0,133.9000000000001,0.8124080910708231,0.9057566411758644,0.13242409075742415,1,2
6832,96.0,54.0,138.24999999999991,0.7770289609950296,0.869269059470788,0.1368604466972913,2,2
6832,102.0,63.0,138.30000000000007,0.9117822497096039,0.9613173718762072,0.06697035338090385,5,0
6832,108.0,59.0,129.59999999999997,0.7749546463428229,0.8642539051020637,0.13131977036755574,1,2
6832,114.0,59.0,133.9000000000002,0.7858684731465191,0.8274782135076265,0.06446344315844658,1,2
6832,120.0,51.0,155.5,0.7905912611777374,0.8733453736537232,0.1277390740815748,3,2
6832,126.0,56.0,172.79999999999927,0.934108152981829,0.9867740784173723,0.07124064948069034,6,1
6832,132.0,52.0,190.10000000000036,0.9087499310522367,0.9087499310522367,0.0,4,1
6832,138.0,47.0,185.75,0.7848156455215998,0.8614216503695227,0.10742169643999928,4,3
6832,144.0,58.0,185.75,0.8999928992995367,1.0043863533601518,0.13709916927593785,5,0
6832,150.0,63.0,198.69999999999982,0.7601561835825057,0.8943608136203527,0.17631583799964348,5,4
6832,156.0,73.0,198.79999999999973,0.716580339023221,0.8504488877429023,0.18871020021442647,10,6
6832,162.0,58.0,267.8000000000011,0.750622200099555,0.9866915683621457,0.26861331022428503,8,2
6832,168.0,54.0,276.4500000000003,0.7710042531433757,0.8440767954223558,0.11679424909749178,7,4
6832,174.0,52.0,276.4500000000007,0.7265605454485742,0.8441543570365301,0.16961828069977594,8,6
6832,180.0,59.0,216.0,0.6455142231947483,0.7412060301507538,0.16371681415929207,4,8
6832,186.0,70.0,198.70000000000073,0.7463351291021898,0.8595034172506302,0.16541651073615476,7,4
6832,192.0,70.0,198.6999999999989,0.7519109967456252,0.8319625799273805,0.11898139293423314,2,3
6832,198.0,68.0,220.29999999999973,0.8852931790513775,0.8852931790513777,0.0,3,2
6832,204.0,77.0,172.79999999999973,0.8301886792452817,0.8593738899043448,0.045230346149964705,3,5
6832,210.0,73.0,190.10000000000025,0.8878744449705063,0.927881304368177,0.055959636521435,9,3
6832,216.0,73.0,164.19999999999982,0.8233459720848435,0.8233459720848435,0.0,1,4
6832,222.0,75.0,155.5,0.8753790494490646,0.8753790494490646,0.0,2,4
6832,228.0,75.0,129.5999999999999,0.7632329038185196,0.7632329038185197,0.0,3,5
6832,234.0,72.0,129.59999999999934,0.7730839015418226,0.7994037369246151,0.044135505213349524,1,3
6832,240.0,77.0,121.0,0.8089639843017401,0.8411425888810647,0.04927958442287784,1,2
6832,246.0,70.0,138.2000000000005,0.886522547950481,0.886522547950481,0.0,0,0
6832,252.0,72.0,129.59999999999968,0.8730783985328907,0.8730783985328907,0.0,1,3
6832,258.0,68.0,125.29999999999927,0.8482990014038044,0.886821124503003,0.056619752389401985,1,2
6832,264.0,65.0,120.89999999999964,0.7840936302681969,0.8934784091684264,0.14834116043023796,0,1
6832,270.0,71.0,121.0,0.8965956292137177,0.8965956292137177,0.0,1,0
6832,276.0,66.0,120.90000000000055,0.8527642111337953,0.9366702273767781,0.11693120547411275,0,1
6832,282.0,67.0,112.29999999999973,0.8238817410347641,0.8238817410347641,0.0,0,3
6832,288.0,62.0,138.19999999999982,0.9462930853589836,0.9987178590577416,0.06880502439297931,2,0
6832,294.0,61.0,120.94999999999993,0.8306678150631331,0.8306678150631329,0.0,1,3
6832,300.0,58.0,138.20000000000027,0.8954977097531021,0.8954977097531021,0.0,1,2
6832,306.0,58.0,146.80000000000018,0.8878044711378056,0.8878044711378056,0.0,2,3
6832,312.0,56.0,146.90000000000146,0.7823564655869366,0.7823564655869367,0.0,0,3
6832,318.0,63.0,155.5,0.8715282102378876,0.9248437588505183,0.07248468665145104,3,2
6832,324.0,69.0,146.89999999999964,0.8169662287418373,0.8169662287418373,0.0,2,6
6832,330.0,66.0,155.5,0.707051917989418,0.818643013257183,0.15944622798526437,1,2
6832,336.0,68.0,190.04999999999973,0.8146908361937711,0.9065267484804578,0.12678572567935736,0,2
6832,342.0,81.0,203.0,0.8378299882297191,0.923177982516717,0.11431984224644362,0,1
6832,348.0,72.0,233.29999999999995,0.7727226725303841,0.8837074720776931,0.1594985328925035,3,3
6832,354.0,70.0,298.09999999999854,0.90880583949235,1.0010986322268605,0.11971159786081155,14,4
6864,0.0,49.0,267.7999999999993,0.6273341811123737,0.7853137436787438,0.25565144119014427,4,6
6864,6.0,73.0,190.09999999999854,0.7176812523595464,0.7725663322681514,0.09160564498438327,5,7
6864,12.0,63.0,207.29999999999927,0.7751602564102537,0.8223963023368547,0.07061001039619727,1,1
6864,18.0,65.0,216.0,0.864824909914072,0.9765665755482756,0.14293473171645285,9,3
6864,24.0,56.0,207.3000000000011,0.7629838974696064,0.8143154763992494,0.07772010368011087,2,4
6864,30.0,57.0,181.5,0.7327983113516271,0.7710107988463344,0.06323055617344632,2,4
6864,36.0,61.0,181.39999999999964,0.8338030291613275,0.8338030291613275,0.0,3,3
6864,42.0,61.0,181.39999999999964,0.8736163963935497,0.9154567190356804,0.06089805203127011,3,1
6864,48.0,61.0,164.1999999999989,0.8316201989339213,0.8722937313848724,0.06109427609427609,4,2
6864,54.0,63.0,138.3000000000011,0.7645443217914804,0.8474182285030749,0.12356656214746978,2,3
6864,60.0,56.0,146.89999999999964,0.7514821547652741,0.7967611963427844,0.0712037037037037,1,5
6864,66.0,60.0,138.25,0.784363785938187,0.8269200095701412,0.0653911010615874,1,3
6864,72.0,62.0,138.25000000000045,0.8357750530190409,0.8357750530190409,0.0,2,4
6864,78.0,63.0,129.60000000000036,0.8139486197924477,0.8139486197924477,0.0,0,2
6864,84.0,65.0,120.89999999999986,0.8006622516556282,0.8476797618277123,0.06862937250492566,1,3
6864,90.0,57.0,146.9000000000001,0.8707312507799181,0.8707312507799181,0.0,1,2
6864,96.0,59.0,129.5999999999999,0.8074851627347027,0.8074851627347029,0.0,1,4
6864,102.0,59.0,129.59999999999968,0.8111858437122044,0.8111858437122044,0.0,2,4
6864,108.0,57.0,121.0,0.7290081177067478,0.7290081177067479,0.0,1,5
6864,114.0,62.0,120.89999999999984,0.7746235803528051,0.7746235803528052,0.0,0,5
6864,120.0,60.0,138.30000000000018,0.8308052743820032,0.8308052743820032,0.0,4,3
6864,126.0,59.0,146.89999999999964,0.8155581903041232,0.8964543555160195,0.11953856282740001,1,2
6864,132.0,55.0,155.5,0.7721371564768335,0.8147177899499879,0.06724720490069495,3,3
6864,138.0,56.0,146.9000000000001,0.71804898486462,0.7180489848646201,0.0,1,6
6864,144.0,56.0,164.20000000000027,0.78139313544703,0.8211832998437164,0.06329124833024516,0,2
6864,150.0,67.0,181.45,0.7512459331444479,0.8968029152927462,0.17548683848711347,7,3
6864,156.0,75.0,207.29999999999973,0.7673723020428703,0.8930571591046154,0.17320254919365283,7,0
6864,162.0,86.0,190.09999999999854,0.7930400531649071,0.9234671110232372,0.17047246022031823,22,3
6864,168.0,48.0,280.7499999999998,0.6946015808422735,0.8789717934585864,0.24220331270952858,3,3
6864,174.0,57.0,280.7500000000009,0.8211823506923713,0.8582864038616278,0.05847959305867224,7,3
6864,180.0,61.0,233.3000000000011,0.7490433858089542,0.8082154438531864,0.0865554726633273,7,7
6864,186.0,58.0,198.69999999999982,0.6163909525108436,0.9360537366287894,0.3881350617897959,5,0
6864,192.0,62.0,198.69999999999982,0.709732800239661,0.828506866450562,0.1797588451608767,6,4
6864,198.0,65.0,190.04999999999905,0.7466206925729237,0.7466206925729237,0.0,3,8
6864,204.0,70.0,172.80000000000013,0.7579849731484329,0.7865168539325847,0.04762025428721657,3,3
6864,210.0,64.0,181.5,0.7460836389561509,0.7460836389561509,0.0,3,4
6864,216.0,63.0,181.5,0.7716836734693877,0.8050083778037482,0.05431091615935937,2,5
6864,222.0,63.0,155.60000000000036,0.7249680143768922,0.7543690889362604,0.051069496711830704,4,5
6864,228.0,63.0,138.30000000000018,0.6772561212592314,0.7371506891037853,0.10386824549961904,1,6
6864,234.0,70.0,146.89999999999998,0.8440796224091934,0.8848712233992203,0.058867027817474826,2,3
6864,240.0,64.0,155.5,0.8853619913527747,0.92370521626137,0.05612037780444023,2,0
6864,246.0,67.0,138.2499999999999,0.825943511892819,0.869488693431958,0.06318783009073269,2,4
6864,252.0,64.0,138.20000000000027,0.8289098815414622,0.9400561176770699,0.14602837014109105,0,0
6864,258.0,66.0,129.5999999999999,0.8608695652173908,0.9217837360174145,0.08017213248490784,1,0
6864,264.0,61.0,129.60000000000002,0.828054298642534,0.8656556255132768,0.057796041454298355,0,1
6864,270.0,63.0,129.59999999999945,0.8467777063325761,0.8467777063325761,0.0,0,2
6864,276.0,56.0,138.29999999999927,0.8134097926775431,0.8512546575658613,0.05985228762349334,0,2
6864,282.0,56.0,138.19999999999982,0.8202823589265261,0.8930739227768917,0.0975840629907708,1,1
6864,288.0,55.0,121.0,0.8023485725308643,0.8596525221210362,0.08245038784349237,0,1
6864,294.0,56.0,138.19999999999982,0.817285150062305,0.9292094899625386,0.15185613854595342,1,0
6864,300.0,57.0,129.5999999999999,0.7998094454429306,0.8390540878217211,0.061669558342301235,2,3
6864,306.0,54.0,146.80000000000018,0.7729630640820635,0.8680398147235646,0.1401650047483381,1,3
6864,312.0,56.0,164.0999999999999,0.8407992973210359,0.8885708760394502,0.06982490362732802,3,2
6864,318.0,54.0,155.60000000000002,0.7166470497927436,0.7486368010264088,0.0567551214452416,0,5
6864,324.0,63.0,164.1999999999999,0.8407919762016998,0.9353756566871316,0.12953901410307103,4,1
6864,330.0,71.0,159.84999999999923,0.8031725362952126,0.8748540220537467,0.10575629169410487,1,2
6864,336.0,70.0,172.80000000000064,0.7318356999812471,0.7968169481700115,0.10354315062211487,1,4
6864,342.0,71.0,198.6999999999989,0.7199459059477902,0.8625713831517375,0.19777489070362128,1,2
6864,348.0,67.0,246.25,0.7661311855269175,0.8353374512682903,0.09537364542085318,8,2
6864,354.0,67.0,241.90000000000146,0.712709538970295,0.8092603596091382,0.15284574527190695,6,5
6896,0.0,66.0,216.0,0.6753997394291129,0.7617744814098385,0.13523681880190508,3,7
6896,6.0,79.0,198.70000000000073,0.7774134916822287,0.9557188607332937,0.2281748612014206,8,1
6896,12.0,73.0,181.5,0.7535660660660661,0.7982828739267962,0.06703101563712223,1,3
6896,18.0,73.0,185.75,0.7960519556762311,0.7960519556762311,0.0,3,6
6896,24.0,75.0,172.79999999999973,0.8228205730538948,0.8228205730538948,0.0,2,4
6896,30.0,76.0,177.09999999999945,0.9080887065760772,0.9080887065760772,0.0,3,3
6896,36.0,72.0,164.10000000000025,0.8467552943705894,0.8467552943705894,0.0,4,4
